srch_id,prop_id,booked_v4_pos,booked_v6_pos,v6_helps,v6_hurts,v6_top5_only,v4_top5_only,seg_dest,seg_cand,seg_los,seg_dom,prop_click_rate,prop_dest_book_rate,prop_count,price_vs_prop_mean,value_score_rank_norm,price_rank_norm,review_rank_norm,is_domestic,srch_length_of_stay
78106,64880,2,2,0,0,0,0,low_dest,high_cand,los_le2,domestic,0.038990818,0.0982638,30,1.8666649,0.53125,0.0625,0.84375,1,1
78107,98803,2,1,1,0,0,0,,,,,0.32438248,0.2526504,230,3.7791168e+06,0.32,0.72,0.6,0,4
78150,53494,3,2,1,0,0,0,mid_dest,high_cand,los_3plus,international,0.085972905,0.0814503,1393,-228.23322,0.3939394,0.3939394,0.6060606,0,6
78156,113720,1,4,0,1,0,0,high_dest,mid_cand,los_le2,domestic,0.08892966,0.031156816,120,-26.783745,0.8888889,0.037037037,0.8518519,1,2
78161,106421,10,11,0,1,0,0,low_dest,mid_cand,los_le2,international,0.0383957,0.028801365,656,-13.658432,0.6551724,0.6896552,0.3448276,0,2
78186,101108,1,1,0,0,0,0,,,,,0.12417324,0.21387148,13,-17.153847,0.5555556,0.33333334,0.22222222,1,2
78190,29749,1,1,0,0,0,0,,,,,0.068807326,0.02311912,4,-3.25,0.16666667,0.8333333,0.5,1,3
78195,17594,4,4,0,0,0,0,mid_dest,low_cand,los_le2,domestic,0.072667815,0.02311912,71,-6.950989,0.57894737,0.21052632,0.2631579,1,1
78198,25521,1,1,0,0,0,0,,,,,0.061395075,0.054253973,285,-30.811676,0.115384616,0.26923078,0.65384614,1,3
78214,24365,9,8,1,0,0,0,high_dest,mid_cand,los_3plus,international,0.043208037,0.027742945,1,-4.669998,1.0,0.3846154,,0,3
78231,61529,4,4,0,0,0,0,mid_dest,high_cand,los_3plus,international,0.07195318,0.06610792,1434,-57.342804,0.34375,0.34375,0.125,0,5
78252,94239,4,4,0,0,0,0,high_dest,mid_cand,los_le2,international,0.011546976,0.013871472,86,-41.33058,0.5714286,0.39285713,0.035714287,0,2
78255,61179,16,12,1,0,0,0,low_dest,high_cand,los_3plus,domestic,0.03261656,0.09100914,287,0.86021423,0.6764706,0.20588236,0.9411765,1,3
78257,53443,2,3,0,1,0,0,mid_dest,high_cand,los_le2,domestic,0.023947306,0.027742945,360,-0.6838074,0.24242425,0.45454547,0.18181819,1,2
78274,4447,3,3,0,0,0,0,mid_dest,high_cand,los_3plus,international,0.056802653,0.0982638,64,-3.9674988,0.5625,0.34375,0.34375,0,3
78275,133846,5,5,0,0,0,0,low_dest,high_cand,los_le2,domestic,0.085064635,0.07002058,503,-36.899826,0.6666667,0.7878788,0.3030303,1,1
78280,111381,11,11,0,0,0,0,high_dest,mid_cand,los_le2,international,0.013131855,0.0045480235,72,-105.83264,0.5769231,0.5,0.1923077,0,1
78289,57397,1,1,0,0,0,0,,,,,0.12971458,0.2695344,42,25.018333,0.7058824,0.38235295,0.3529412,1,1
78293,138182,3,3,0,0,0,0,mid_dest,high_cand,los_le2,domestic,0.04058937,0.027742945,3,0.0,0.21212122,0.36363637,0.030303031,1,1
78310,40614,3,2,1,0,0,0,high_dest,low_cand,los_le2,domestic,0.06678899,0.08133677,20,3.5599976,0.46153846,0.15384616,0.7692308,1,1
78333,138229,1,2,0,1,0,0,low_dest,low_cand,los_le2,domestic,0.1235232,0.114219435,248,8.079758,0.9,0.5,0.3,1,2
78345,126657,4,7,0,1,0,1,mid_dest,high_cand,los_le2,international,0.059776377,0.04308586,1314,-282.17035,0.34375,0.28125,0.71875,0,2
78359,13569,10,8,1,0,0,0,mid_dest,high_cand,los_3plus,domestic,0.09531752,0.026613113,47,-57.350647,0.48387095,0.6451613,0.32258064,1,3
78369,81465,1,1,0,0,0,0,,,,,0.068895705,0.05554041,541,-15.162949,0.09677419,0.09677419,0.12903225,1,1
78377,17408,1,1,0,0,0,0,,,,,0.106847785,0.08376872,151,9.528938,0.25,0.15625,0.0625,1,3
78378,44320,1,1,0,0,0,0,,,,,0.061564453,0.0709683,8,-5.0,0.3,0.8333333,0.033333335,1,2
78391,12189,1,2,0,1,0,0,low_dest,high_cand,los_3plus,domestic,0.07561134,0.040377706,239,-2.854599,0.032258064,0.09677419,0.9032258,1,5
78396,60942,1,1,0,0,0,0,,,,,0.064220175,0.13396643,22,-0.25863647,0.10714286,0.39285713,0.42857143,0,1
78410,102895,1,1,0,0,0,0,,,,,0.079510696,0.0982638,12,-15.75,0.060606062,0.4848485,0.121212125,1,1
78417,132972,5,6,0,1,0,1,mid_dest,high_cand,los_3plus,international,0.055912957,0.03394785,298,16.552765,0.29032257,0.61290324,0.032258064,0,3
78420,83383,4,4,0,0,0,0,low_dest,low_cand,los_le2,international,0.07113851,0.14233933,31,13.205795,0.9375,0.875,0.0625,0,1
78424,47658,1,1,0,0,0,0,,,,,0.07113851,0.08133677,31,-14.115486,0.09375,0.40625,0.15625,1,1
78438,114209,1,1,0,0,0,0,,,,,0.04642318,0.032667004,602,-580.10297,0.09375,0.1875,0.0625,1,1
78465,46425,2,2,0,0,0,0,mid_dest,high_cand,los_le2,domestic,0.10339449,0.02311912,70,14.548569,0.87096775,0.2580645,0.6451613,1,1
78495,133991,6,2,1,0,1,0,low_dest,high_cand,los_le2,domestic,0.04766503,0.041207403,103,49.68805,0.0625,0.625,0.65625,1,1
78534,27163,10,10,0,0,0,0,low_dest,high_cand,los_3plus,domestic,0.027828744,0.046478152,90,0.67300415,0.96875,0.46875,0.375,1,4
78542,30593,7,7,0,0,0,0,high_dest,low_cand,los_3plus,international,0.047261067,0.01485383,485,-6.0503235,0.6,0.4,0.2,0,3
78544,139787,10,9,1,0,0,0,low_dest,high_cand,los_le2,domestic,0.04394012,0.00815969,46,-1.0,0.15625,0.8125,0.03125,1,1
78550,42851,1,1,0,0,0,0,,,,,0.03348623,0.018495297,10,11.601997,0.61538464,0.53846157,0.30769232,1,1
78552,85965,1,1,0,0,0,0,,,,,0.12333109,0.048865087,216,44.685837,0.14285715,0.2857143,0.2857143,1,1
78621,125053,1,1,0,0,0,0,,,,,0.043129947,0.028526645,743,9.972382,0.3125,0.125,0.1875,1,1
78677,48233,2,2,0,0,0,0,low_dest,mid_cand,los_le2,international,0.07125382,0.08415992,480,30.34758,0.35714287,0.60714287,0.25,0,1
78702,61101,4,3,1,0,0,0,mid_dest,high_cand,los_le2,domestic,0.061676044,0.09124496,89,1.3258438,0.15151516,0.33333334,0.54545456,1,1
78716,50807,33,31,1,0,0,0,high_dest,high_cand,los_le2,domestic,0.039287638,0.027742945,55,22.429634,0.8,0.2,0.8,1,2
78721,140640,7,8,0,1,0,0,high_dest,low_cand,los_le2,domestic,0.06966428,0.07129049,61,-6.7381973,0.33333334,0.47619048,0.23809524,1,1
78723,92570,1,1,0,0,0,0,,,,,0.24249373,0.16387147,58,25.762589,0.1,0.7,0.35,1,1
78728,24216,1,1,0,0,0,0,,,,,0.023499109,0.021340726,27,-3.9088898,0.2,0.15,0.2,1,1
78738,135551,2,2,0,0,0,0,low_dest,high_cand,los_le2,domestic,0.08608462,0.074601755,578,-25.06955,0.31428573,0.45714286,0.6857143,1,1
78754,80034,20,14,1,0,0,0,low_dest,high_cand,los_3plus,domestic,0.050928265,0.069308855,605,-7.956314,0.7058824,0.9411765,0.23529412,1,4
78760,96325,3,3,0,0,0,0,high_dest,low_cand,los_3plus,domestic,0.09534731,0.11986471,26,8.583069,0.22222222,0.7777778,0.44444445,1,3
78771,111942,2,2,0,0,0,0,high_dest,low_cand,los_le2,domestic,0.09185299,0.059166092,137,109.52789,0.375,0.375,0.25,1,1
78798,35324,1,1,0,0,0,0,,,,,0.06603593,0.025220858,66,-32.465446,0.25,0.5833333,0.25,0,1
78800,105431,7,7,0,0,0,0,mid_dest,low_cand,los_le2,international,0.041857786,0.027742945,2,47.759995,0.8,0.6,0.6,0,1
78802,114957,3,3,0,0,0,0,high_dest,high_cand,los_3plus,international,0.053862084,0.015412747,32,-38.17343,0.19354838,0.7096774,0.22580644,0,5
78817,59693,1,1,0,0,0,0,,,,,0.09025539,0.13396643,7,-15.41143,0.125,0.25,0.375,1,1
78857,122729,16,12,1,0,0,0,high_dest,high_cand,los_le2,domestic,0.022702528,0.021340726,29,16.62069,0.34375,0.71875,0.28125,1,1
78894,36066,3,2,1,0,0,0,low_dest,high_cand,los_3plus,domestic,0.06966428,0.021340726,61,-2.3786926,0.9354839,0.48387095,0.7419355,1,5
78904,8811,4,5,0,1,0,0,low_dest,mid_cand,los_le2,domestic,0.02868529,0.014323455,191,72.929,0.27586207,0.62068963,0.06896552,1,1
78909,81549,7,6,1,0,0,0,low_dest,high_cand,los_le2,international,0.06422018,0.12734507,349,18.417679,0.21212122,0.969697,0.030303031,0,1
78919,28093,17,17,0,0,0,0,low_dest,high_cand,los_le2,international,0.039395563,0.02311912,4,4.2549973,0.9032258,0.12903225,0.12903225,0,1
78935,126470,4,4,0,0,0,0,high_dest,low_cand,los_le2,international,0.06464689,0.10924765,99,-2.9057617,0.6666667,1.0,0.16666667,0,2
78948,129640,1,1,0,0,0,0,,,,,0.09322719,0.13366967,38,-7.3489494,0.33333334,0.11111111,0.5555556,1,1
78952,19111,4,8,0,1,0,1,mid_dest,high_cand,los_3plus,international,0.03707951,0.006165099,114,-19.845879,0.72727275,0.09090909,0.6969697,0,4
78954,89878,1,1,0,0,0,0,,,,,0.06606641,0.043615118,293,-114.15904,0.06666667,0.2,0.43333334,1,3
78957,115795,17,15,1,0,0,0,mid_dest,high_cand,los_le2,international,0.025272626,0.01733934,23,-14.1326065,0.71875,0.28125,0.375,0,1
78960,136382,5,5,0,0,0,0,high_dest,low_cand,los_le2,domestic,0.03204725,0.01981639,43,94.62186,0.4,0.1,0.9,1,2
78963,134534,6,8,0,1,0,0,high_dest,mid_cand,los_3plus,domestic,0.052178893,0.0473122,34,-2.091175,0.46666667,0.2,0.7,1,3
78984,135706,1,1,0,0,0,0,,,,,0.055633962,0.066983216,48,0.0033340454,0.6666667,0.5,0.16666667,0,3
78985,121267,2,2,0,0,0,0,mid_dest,high_cand,los_3plus,domestic,0.033618923,0.00698598,575,22.434418,0.15625,0.03125,0.1875,1,3
78998,90081,12,16,0,1,0,0,low_dest,high_cand,los_le2,domestic,0.023836827,0.01155956,194,-12.409332,0.9166667,0.055555556,0.9166667,1,1
79006,29700,20,19,1,0,0,0,low_dest,high_cand,los_le2,domestic,0.03891437,0.023373932,210,64.56929,0.48387095,0.41935483,0.16129032,1,2
79047,47556,21,19,1,0,0,0,high_dest,high_cand,los_3plus,domestic,0.019130928,0.0028600974,615,-219.20221,0.03125,0.90625,0.0625,1,6
79063,29092,16,13,1,0,0,0,high_dest,mid_cand,los_3plus,domestic,0.021604018,0.027742945,32,-138.54312,0.14814815,0.11111111,0.4814815,1,5
79064,124443,8,6,1,0,0,0,low_dest,high_cand,los_le2,domestic,0.06817533,0.031451687,195,-0.7018471,0.8787879,0.09090909,0.42424244,1,1
79075,125390,1,1,0,0,0,0,,,,,0.11649919,0.0948929,33,-54.712128,0.29032257,0.3548387,0.19354838,0,1
79078,5922,8,6,1,0,0,0,low_dest,high_cand,los_le2,domestic,0.1534877,0.07825193,96,-44.133347,0.14705883,0.7941176,0.029411765,1,2
79082,4920,1,1,0,0,0,0,,,,,0.08678898,0.051097177,20,-24.291,0.083333336,0.5416667,0.041666668,1,1
79098,7358,2,2,0,0,0,0,mid_dest,low_cand,los_le2,domestic,0.0764526,0.08376872,66,-5.7389374,0.25,0.5,0.083333336,1,1
79106,54206,1,1,0,0,0,0,,,,,0.2549919,0.26155955,38,-63.591843,0.033333335,0.46666667,0.1,1,1
79110,42279,16,15,1,0,0,0,low_dest,high_cand,los_le2,domestic,0.015807088,0.011304685,118,1.5593224,0.6060606,0.121212125,0.7878788,1,2
79118,22725,5,4,1,0,0,0,high_dest,mid_cand,los_le2,international,0.08788024,0.08516196,8,16.92875,0.23333333,0.8,0.033333335,0,1
79121,58948,1,1,0,0,0,0,,,,,0.045177087,0.052963477,221,-4.602844,0.4117647,0.4117647,0.05882353,1,6
79133,86602,1,1,0,0,0,0,,,,,0.018866945,0.033991486,147,-2.4786377,0.037037037,0.037037037,0.2962963,0,2
79149,77772,10,9,1,0,0,0,mid_dest,high_cand,los_le2,international,0.0382263,0.004403642,162,10.767044,0.625,0.0625,0.65625,0,1
79158,61943,18,20,0,1,0,0,high_dest,high_cand,los_3plus,international,0.08345094,0.012610429,22,-105.85046,0.7419355,0.29032257,0.61290324,0,3
79160,130174,1,1,0,0,0,0,,,,,0.03348623,0.027742945,10,-1.5,0.2857143,1.0,0.2857143,1,3
79162,120827,4,7,0,1,0,1,high_dest,mid_cand,los_3plus,domestic,0.05522814,0.025220858,121,62.320328,0.26666668,0.36666667,0.5,1,3
79190,136159,2,2,0,0,0,0,high_dest,mid_cand,los_le2,international,0.09448992,0.055254996,471,33.810364,0.27586207,0.6896552,0.31034482,0,2
79200,129493,3,3,0,0,0,0,high_dest,low_cand,los_3plus,domestic,0.048397813,0.02311912,39,159.79486,0.54545456,0.18181819,0.72727275,1,3
79205,74524,11,11,0,0,0,0,high_dest,low_cand,los_le2,domestic,0.031891648,0.01631938,12,-2.08667,0.5833333,0.33333334,0.8333333,1,1
79206,129217,1,1,0,0,0,0,,,,,0.07766161,0.015412747,13,-6.5046234,0.2,0.2,0.2,1,2
79213,117460,2,2,0,0,0,0,low_dest,low_cand,los_le2,international,0.02069554,0.013886765,228,-53.12961,0.22222222,0.22222222,0.7777778,0,1
79221,93880,4,2,1,0,0,0,high_dest,low_cand,los_3plus,domestic,0.038384475,0.036149673,57,-36.056664,0.0625,0.125,0.3125,1,4
79243,20652,1,1,0,0,0,0,,,,,0.068152025,0.14233933,19,-18.14737,0.18518518,0.5185185,0.037037037,1,1
79252,15872,1,1,0,0,0,0,,,,,0.05634763,0.013871472,118,-32.061943,0.15151516,0.15151516,0.3030303,1,3
79264,4966,2,2,0,0,0,0,mid_dest,high_cand,los_le2,domestic,0.049878728,0.09901867,57,-31.229996,0.030303031,0.42424244,0.21212122,1,1
79265,58208,7,6,1,0,0,0,high_dest,low_cand,los_le2,domestic,0.06433071,0.059932355,53,22.89434,0.53846157,0.3846154,0.6923077,1,1
79269,88359,1,1,0,0,0,0,,,,,0.3519368,0.49429306,42,35.328094,0.4074074,0.9259259,0.18518518,1,1
79284,30572,4,4,0,0,0,0,mid_dest,low_cand,los_3plus,domestic,0.05415227,0.02311912,124,-54.601944,0.45,0.55,0.1,1,4
79297,105285,11,11,0,0,0,0,high_dest,mid_cand,los_le2,domestic,0.038269978,0.027742945,5,-6.1539993,0.8666667,0.033333335,0.2,1,1
79300,65247,22,20,1,0,0,0,mid_dest,mid_cand,los_le2,domestic,0.019415403,0.006605463,142,-16.837265,0.86206895,0.55172414,0.10344828,1,1
79307,78678,6,6,0,0,0,0,high_dest,mid_cand,los_le2,domestic,0.044648305,0.027742945,0,-169.5736,0.77272725,0.09090909,0.8181818,1,1
79313,23321,11,9,1,0,0,0,high_dest,mid_cand,los_le2,domestic,0.029722255,0.0327546,116,-8.485687,0.24,0.24,0.68,1,1
79317,66017,2,2,0,0,0,0,low_dest,high_cand,los_le2,domestic,0.094095506,0.025220858,48,1.9629211,0.032258064,0.41935483,0.87096775,1,1
79323,78499,26,27,0,1,0,0,low_dest,high_cand,los_le2,international,0.025758639,0.010275165,22,-8.462723,0.969697,0.4848485,0.5151515,0,2
79346,10664,7,3,1,0,1,0,mid_dest,mid_cand,los_le2,domestic,0.068454474,0.06426332,48,-0.9583359,0.7826087,0.6956522,0.08695652,1,2
79362,61672,2,2,0,0,0,0,low_dest,high_cand,los_le2,domestic,0.04910955,0.09124496,38,11.830261,0.21875,0.25,0.15625,1,2
79363,99484,2,2,0,0,0,0,low_dest,high_cand,los_le2,domestic,0.055753857,0.12273092,281,5.652382,0.15151516,0.36363637,0.54545456,1,1
79376,48312,4,4,0,0,0,0,high_dest,low_cand,los_3plus,international,0.0094327405,0.006165099,112,-115.173004,0.125,0.375,0.0625,0,3
79378,130677,1,3,0,1,0,0,mid_dest,high_cand,los_3plus,domestic,0.06830993,0.04982087,136,-256.36572,0.03125,0.375,0.125,1,3
79383,138461,1,1,0,0,0,0,,,,,0.04414055,0.015412747,23,-41.413914,0.03125,0.09375,0.46875,1,1
79395,60548,6,6,0,0,0,0,low_dest,low_cand,los_le2,domestic,0.02999802,0.009566532,248,19.803062,1.0,0.5714286,0.5714286,1,1
79398,15724,12,12,0,0,0,0,low_dest,low_cand,los_3plus,domestic,0.05188583,0.004268145,150,-7.8409348,1.0,0.23529412,0.29411766,1,5
79410,35468,3,4,0,1,0,0,high_dest,mid_cand,los_3plus,domestic,0.10047529,0.027770204,53,-65.45228,0.52,0.16,0.48,1,3
79416,83736,3,5,0,1,0,0,mid_dest,low_cand,los_le2,international,0.018309912,0.006031075,207,-5.022949,1.0,0.8181818,0.54545456,0,2
79418,60207,3,3,0,0,0,0,low_dest,high_cand,los_le2,domestic,0.026788983,0.01155956,20,-6.800003,0.6666667,0.33333334,0.21212122,1,2
79425,45875,1,1,0,0,0,0,,,,,0.05199813,0.040737424,265,-128.96204,0.083333336,0.083333336,0.16666667,0,3
79447,55865,2,2,0,0,0,0,low_dest,high_cand,los_le2,domestic,0.054529354,0.027775517,343,-47.776505,0.21212122,0.36363637,0.030303031,1,1
79450,112519,17,14,1,0,0,0,high_dest,high_cand,los_le2,international,0.03403857,0.014983089,215,-8.735306,0.15625,0.375,0.0625,0,1
79468,62806,1,1,0,0,0,0,,,,,0.09862384,0.01733934,14,-95.0,0.2857143,0.85714287,0.25,1,3
79470,16148,6,8,0,1,0,0,low_dest,mid_cand,los_le2,domestic,0.036225423,0.01981639,145,8.163925,0.33333334,0.43333334,0.33333334,1,2
79479,26427,6,6,0,0,0,0,high_dest,low_cand,los_3plus,international,0.06199213,0.08516196,40,-59.30925,0.9166667,0.8333333,0.33333334,0,4
79500,39790,16,16,0,0,0,0,low_dest,high_cand,los_le2,domestic,0.0678039,0.009566532,34,16.79412,0.33333334,0.6060606,0.6666667,1,1
79508,13184,1,1,0,0,0,0,,,,,0.046788983,0.02311912,20,-17.808495,0.18181819,0.54545456,0.045454547,1,1
79509,124240,8,8,0,0,0,0,low_dest,high_cand,los_le2,domestic,0.036823787,0.063261926,115,-33.778,0.28125,0.90625,0.40625,1,1
79523,55903,2,2,0,0,0,0,high_dest,low_cand,los_le2,domestic,0.010802009,0.018495297,94,101.73445,0.2,0.6,0.2,1,2
79538,80969,3,3,0,0,0,0,low_dest,low_cand,los_le2,domestic,0.05166011,0.07983934,54,91.58832,0.375,0.875,1.0,1,1
79539,22013,7,7,0,0,0,0,low_dest,high_cand,los_le2,domestic,0.056288403,0.031561516,509,-72.15956,0.5151515,0.5151515,0.4848485,1,1
79564,128688,5,6,0,1,0,1,high_dest,high_cand,los_le2,domestic,0.054581694,0.025220858,306,-2.1362686,0.45454547,0.3030303,0.75757575,1,2
79567,76529,4,5,0,1,0,0,low_dest,low_cand,los_le2,domestic,0.05963302,0.021340726,26,5.9423065,0.4375,0.0625,0.5,1,2
79571,118915,9,7,1,0,0,0,low_dest,high_cand,los_3plus,domestic,0.07189181,0.036149673,86,-21.414299,0.17142858,0.42857143,0.14285715,1,3
79581,132118,2,2,0,0,0,0,low_dest,low_cand,los_le2,domestic,0.08606096,0.08195475,125,-53.06433,0.16666667,0.8333333,0.16666667,1,1
79594,39272,16,19,0,1,0,0,low_dest,mid_cand,los_3plus,domestic,0.032669492,0.02311912,11,16.454544,0.8965517,0.62068963,0.37931034,1,4
79608,25317,1,1,0,0,0,0,,,,,0.07731035,0.056935735,52,-11.364243,0.1,0.43333334,0.46666667,0,6
79609,87618,2,1,1,0,0,0,,,,,0.06340803,0.05330737,275,-30.12709,0.5,0.1,0.033333335,0,1
79636,107033,11,7,1,0,0,0,low_dest,mid_cand,los_le2,domestic,0.02070309,0.005548589,83,-30.306389,0.4,0.13333334,0.033333335,1,1
79641,136833,1,1,0,0,0,0,,,,,0.11922426,0.027742945,409,-22.188515,0.027777778,0.6944444,0.33333334,0,6
79647,8364,19,19,0,0,0,0,high_dest,low_cand,los_le2,domestic,0.017172426,0.025220858,48,17.62542,0.84210527,0.2631579,0.8947368,1,1
79648,89441,15,15,0,0,0,0,high_dest,high_cand,los_le2,international,0.03988831,0.035037376,154,-42.211487,0.32258064,0.61290324,0.06451613,0,1
79655,63296,5,5,0,0,0,0,high_dest,low_cand,los_le2,domestic,0.06289057,0.021340726,39,-401.74567,0.083333336,0.8333333,0.16666667,1,1
79664,32276,8,7,1,0,0,0,high_dest,mid_cand,los_le2,domestic,0.07125679,0.021340726,73,56.04712,0.36,0.8,0.12,1,2
79672,107191,6,5,1,0,1,0,mid_dest,mid_cand,los_3plus,international,0.045871552,0.01631938,21,-78.211426,0.73333335,0.6333333,0.2,0,4
79684,78190,1,1,0,0,0,0,,,,,0.07817918,0.061106134,179,300.3838,0.09677419,0.22580644,0.22580644,0,1
79688,42792,6,6,0,0,0,0,mid_dest,high_cand,los_le2,domestic,0.022262994,0.03452512,120,-50.77658,0.09375,0.875,0.3125,1,2
79689,70235,22,13,1,0,0,0,mid_dest,mid_cand,los_3plus,international,0.03720692,0.018495297,6,-18.715004,0.96666664,0.4,0.23333333,0,7
79693,6467,3,4,0,1,0,0,high_dest,low_cand,los_le2,domestic,0.036201328,0.02311912,7,-49.547142,0.21428572,0.5714286,0.21428572,1,1
79701,109950,1,1,0,0,0,0,,,,,0.09013142,0.027742945,118,-22.014832,0.09090909,0.36363637,0.45454547,1,1
79712,94663,15,10,1,0,0,0,mid_dest,high_cand,los_3plus,international,0.07260587,0.04046209,319,15.24707,0.83870965,0.48387095,0.12903225,0,5
79720,65758,14,11,1,0,0,0,low_dest,high_cand,los_3plus,international,0.095620565,0.04978707,235,-38.64366,0.61764705,0.0882353,0.7941176,0,3
79721,25566,22,19,1,0,0,0,low_dest,high_cand,los_le2,domestic,0.038221918,0.019393073,319,31.394608,1.0,0.25,0.78125,1,1
79726,25183,6,6,0,0,0,0,mid_dest,low_cand,los_le2,domestic,0.023974858,0.01206215,151,-3456.1416,0.9,0.9,0.1,1,1
79759,111883,3,3,0,0,0,0,high_dest,low_cand,los_le2,domestic,0.034344852,0.014601549,9,-9.687782,0.6666667,0.5,0.33333334,1,2
79760,89097,14,15,0,1,0,0,mid_dest,high_cand,los_le2,domestic,0.023985129,0.0077419966,276,-353.9655,0.94285715,0.45714286,0.8,1,2
79781,63677,20,21,0,1,0,0,mid_dest,mid_cand,los_3plus,domestic,0.020928893,0.025220858,34,14.097061,0.33333334,0.41666666,0.5833333,1,4
79791,135108,1,1,0,0,0,0,,,,,0.15869674,0.08713084,262,-62.514923,0.15625,0.125,0.09375,1,6
79800,46398,1,1,0,0,0,0,,,,,0.066760756,0.021340726,35,-36.106842,0.5555556,0.44444445,0.22222222,0,7
79810,13307,2,2,0,0,0,0,low_dest,high_cand,los_le2,domestic,0.16015315,0.17051986,97,-39.983093,0.060606062,0.5151515,0.060606062,1,2
79816,64074,10,10,0,0,0,0,high_dest,low_cand,los_le2,domestic,0.04100251,0.08516196,149,12.050461,1.0,0.6111111,0.16666667,1,2
79820,124285,1,1,0,0,0,0,,,,,0.056600835,0.01631938,29,-10.387585,0.5,0.125,0.375,1,7
79846,33805,2,1,1,0,0,0,,,,,0.05652309,0.16267353,206,22.719696,0.5833333,0.25,0.8333333,0,2
79849,121208,2,2,0,0,0,0,low_dest,mid_cand,los_le2,domestic,0.025108641,0.0982638,103,17.89389,0.28,0.36,0.12,1,2
79852,80854,2,2,0,0,0,0,high_dest,low_cand,los_le2,domestic,0.07969327,0.041207403,37,95.74783,0.5714286,0.21428572,0.35714287,1,2
79861,44054,6,5,1,0,1,0,high_dest,mid_cand,los_le2,domestic,0.057413433,0.06183829,63,33.115555,0.44,0.48,0.24,1,2
79889,11196,1,1,0,0,0,0,,,,,0.1129146,0.20483933,35,-4.183998,0.0882353,0.44117647,0.23529412,1,1
79894,23436,3,3,0,0,0,0,high_dest,mid_cand,los_3plus,international,0.054745067,0.066983216,31,-64.76257,0.7241379,0.4827586,0.03448276,0,4
79896,64017,1,1,0,0,0,0,,,,,0.09891994,0.06877459,489,-13.69397,0.03125,0.53125,0.3125,1,1
79900,63846,18,16,1,0,0,0,low_dest,high_cand,los_le2,domestic,0.018865481,0.010670363,41,27.80487,0.59375,0.96875,0.03125,1,1
79915,19177,18,18,0,0,0,0,mid_dest,mid_cand,los_le2,international,0.038269978,0.027742945,5,-7.496002,0.6923077,0.5769231,0.5,0,2
79917,58657,1,1,0,0,0,0,,,,,0.075466104,0.11612995,1,-22.07,0.23076923,0.30769232,0.07692308,0,1
79923,114175,1,1,0,0,0,0,,,,,0.043208037,0.027742945,1,-17.0,0.2,0.8,0.4,1,1
79941,12308,2,2,0,0,0,0,mid_dest,mid_cand,los_3plus,international,0.08788024,0.10645245,8,5.6900024,0.42307693,0.7692308,0.1923077,0,3
79955,136691,29,27,1,0,0,0,low_dest,high_cand,los_le2,domestic,0.031209806,0.0038531867,77,28.678833,0.75,0.5625,0.875,1,1
79961,56074,19,18,1,0,0,0,low_dest,high_cand,los_le2,domestic,0.029996905,0.041207403,148,8.67831,0.75757575,0.060606062,0.93939394,1,1
79963,33168,5,5,0,0,0,0,low_dest,mid_cand,los_le2,domestic,0.069681086,0.048416782,348,59.366745,0.18181819,0.4090909,0.6818182,1,2
79976,105209,2,2,0,0,0,0,low_dest,high_cand,los_le2,international,0.077383325,0.018495297,39,-48.995132,0.22580644,0.38709676,0.12903225,0,2
79979,35975,4,3,1,0,0,0,mid_dest,high_cand,los_le2,domestic,0.056135885,0.060693137,172,-37.45581,0.19354838,0.3548387,0.4516129,1,1
79983,86410,14,13,1,0,0,0,low_dest,high_cand,los_le2,domestic,0.022070276,0.009566532,76,-15.317238,0.2647059,0.47058824,0.05882353,1,1
79998,49310,1,1,0,0,0,0,,,,,0.24150866,0.20669211,195,24.755219,0.2962963,0.8518519,0.33333334,0,1
80003,100793,2,2,0,0,0,0,low_dest,high_cand,los_le2,domestic,0.12430292,0.0982638,21,-10.952377,0.42424244,0.121212125,0.75757575,1,2
80016,117884,1,1,0,0,0,0,,,,,0.050968397,0.018495297,114,29.082901,0.0625,0.9375,0.03125,1,1
80025,92100,2,2,0,0,0,0,high_dest,low_cand,los_le2,domestic,0.07531529,0.020603701,333,-1185.5676,0.23529412,0.23529412,0.3529412,1,2
80030,111235,5,5,0,0,0,0,high_dest,low_cand,los_3plus,domestic,0.04177588,0.058064975,26,25.653847,0.3888889,0.8333333,0.11111111,1,3
80035,115048,1,1,0,0,0,0,,,,,0.09119465,0.069265656,522,11.413773,0.03125,0.53125,0.1875,0,5
80041,86360,1,1,0,0,0,0,,,,,0.03965168,0.0982638,29,-10.016209,0.44444445,0.074074075,0.11111111,0,6
