srch_id,prop_id,price_usd_booked,price_rank_norm_booked,price_vs_mean_booked,price_vs_median_booked,price_vs_prop_mean_booked,price_ratio_to_hist_booked,value_score_booked,value_score_rank_norm_booked,quality_rank_avg_booked,prop_starrating_booked,prop_review_score_booked,prop_brand_bool_booked,promotion_flag_booked,prop_location_score1_booked,prop_location_score2_booked,location1_rank_norm_booked,location2_rank_norm_booked,review_rank_norm_booked,star_percentile_booked,prop_count_booked,prop_click_rate_booked,prop_book_rate_booked,prop_dest_book_rate_booked,prop_avg_position_booked,orig_destination_distance_booked,comp_rate_advantage_booked,comp_no_inv_count_booked,seg_dest,seg_cand,seg_los,seg_dom,booked_v6_pos,booked_v4_pos,prop_id_wrong,price_usd_wrong,price_rank_norm_wrong,price_vs_mean_wrong,price_vs_median_wrong,price_vs_prop_mean_wrong,price_ratio_to_hist_wrong,value_score_wrong,value_score_rank_norm_wrong,quality_rank_avg_wrong,prop_starrating_wrong,prop_review_score_wrong,prop_brand_bool_wrong,promotion_flag_wrong,prop_location_score1_wrong,prop_location_score2_wrong,location1_rank_norm_wrong,location2_rank_norm_wrong,review_rank_norm_wrong,star_percentile_wrong,prop_count_wrong,prop_click_rate_wrong,prop_book_rate_wrong,prop_dest_book_rate_wrong,prop_avg_position_wrong,orig_destination_distance_wrong,comp_rate_advantage_wrong,comp_no_inv_count_wrong
37643,52262,77.09,0.06451613,-486.20712,-445.56998,21.607555,,0.45894065,0.83870965,0.79569894,2,3.0,1,0,2.83,0.0035,0.7419355,0.7419355,0.7741935,0.16129032,127,0.072225794,0.04351776,0.02970766,21.717392,,-1,0,mid_dest,high_cand,los_3plus,international,4,7,64139,440.95,0.48387095,-122.34711,-81.70996,237.9557,,0.65668535,0.19354838,0.1827957,4,4.0,1,0,5.85,0.0162,0.22580644,0.5483871,0.22580644,0.7258065,58,0.04931192,0.032185096,0.07116967,17.146341,,2,0
37681,19743,260.1,0.31578946,-58.13788,-40.179993,100.955795,1.1984944,0.71879053,0.10526316,0.36842105,4,4.0,1,0,4.43,0.2864,0.42105263,0.47368422,0.6315789,0.65789473,546,0.042255986,0.022278279,0.015315091,19.039812,21.61,0,0,high_dest,low_cand,los_le2,domestic,6,6,126732,229.98,0.15789473,-88.25789,-70.3,32.712585,0.9305235,0.73497915,0.05263158,0.33333334,4,4.5,1,0,3.58,0.3257,0.84210527,0.31578946,0.10526316,0.65789473,573,0.055289302,0.036206115,0.039229523,17.672018,22.17,0,0
37703,11855,109.28,0.72727275,3.7890854,10.409996,-26.720001,,0.85051686,0.45454547,0.18181819,4,4.0,0,0,2.3,0.3994,0.09090909,0.18181819,0.36363637,0.72727275,1,0.043208037,0.02684801,0.027742945,4.0,161.09,0,0,high_dest,low_cand,los_3plus,domestic,2,2,99884,88.46,0.09090909,-17.030914,-10.410004,-23.68,,0.89011693,0.09090909,0.121212125,4,4.5,1,1,2.3,0.5466,0.09090909,0.09090909,0.18181819,0.72727275,2,0.07310779,0.057259012,0.025220858,2.5,161.03,0,0
37723,128433,223.02,0.3548387,-58.87712,-51.83,74.012344,,0.5543508,0.83870965,0.3655914,3,4.0,0,0,5.31,0.1475,0.12903225,0.16129032,0.3548387,0.22580644,81,0.030085128,0.016507102,0.017742075,21.104477,,0,0,low_dest,high_cand,los_le2,domestic,8,11,67258,114.65,0.06451613,-167.24713,-160.20001,6.4087524,,0.6315034,0.6451613,0.48387095,3,4.0,0,0,4.69,0.0372,0.48387095,0.38709676,0.3548387,0.22580644,16,0.07259672,0.061571486,0.091097176,10.214286,,0,1
37728,23669,432.0,1.0,161.58334,189.5,199.38467,,0.8236231,1.0,0.083333336,5,5.0,0,0,3.33,0.2117,0.083333336,0.33333334,0.083333336,0.5416667,30,0.038990818,0.030538138,0.021340726,23.066668,,0,1,low_dest,low_cand,los_3plus,international,6,6,2471,203.0,0.16666667,-67.41666,-39.5,12.030014,,0.94018185,0.16666667,0.11111111,5,5.0,1,1,3.14,0.3684,0.16666667,0.083333336,0.083333336,0.5416667,24,0.06184165,0.033931267,0.0982638,19.142857,,0,0
37750,56177,244.81,0.516129,-29.946106,0.0,119.16589,,0.54500276,0.38709676,0.38709676,3,3.5,1,0,2.77,0.0737,0.16129032,0.12903225,0.8064516,0.58064514,229,0.032198645,0.018657483,0.015967868,23.42941,417.47,1,0,low_dest,high_cand,los_3plus,domestic,16,13,20900,132.2,0.032258064,-142.5561,-112.61,30.037086,,0.40884313,0.7419355,0.76344085,2,2.5,1,0,1.39,0.0342,0.58064514,0.29032257,0.9677419,0.16129032,55,0.051052343,0.033321038,0.031156816,15.742857,417.76,-1,0
37754,105016,69.79,0.53125,-3.7318726,0.7750015,-37.73712,,0.93902934,0.5625,0.29166666,4,5.0,0,1,4.29,0.1659,0.5,0.25,0.03125,0.5,59,0.037521902,0.02058751,0.01206215,11.104167,,0,0,low_dest,high_cand,los_le2,international,13,14,82186,58.93,0.28125,-14.591873,-10.084999,-48.86918,,1.221545,0.03125,0.104166664,5,4.5,1,0,4.37,0.1323,0.21875,0.375,0.0625,0.859375,61,0.0916423,0.07508009,0.012610429,8.530612,,0,0
37778,73959,109.0,0.88235295,20.941177,20.0,-11.146034,,0.63823265,0.5882353,0.09803922,3,4.5,1,0,2.2,0.0915,0.05882353,0.5294118,0.11764706,0.6764706,48,0.029992938,0.023490876,0.027770204,6.6666665,76.57,0,0,high_dest,low_cand,los_le2,domestic,13,13,26097,98.0,0.7058824,9.941177,9.0,-34.804565,,0.65286654,0.47058824,0.09803922,3,4.5,0,1,2.2,0.1153,0.05882353,0.3529412,0.11764706,0.6764706,46,0.14920329,0.11621432,0.17994411,3.5185184,76.32,2,0
37783,35611,53.29,0.03125,-45.36625,-44.840004,-12.389999,0.8400856,0.0,0.96875,0.53125,0,3.5,0,0,3.04,0.0634,0.0625,0.40625,0.5625,0.046875,3,0.0708924,0.055523887,0.02311912,6.6666665,333.43,0,0,high_dest,high_cand,los_le2,international,8,8,117024,127.37,0.875,28.713753,29.239998,-102.857994,0.8932365,0.8239071,0.125,0.09375,4,4.5,1,0,2.89,0.1257,0.15625,0.03125,0.0625,0.921875,5,0.06684141,0.052351095,0.09124496,4.25,334.35,0,0
37805,90903,169.0,0.9259259,55.148148,64.0,41.88111,1.0407052,0.58413506,0.25925925,0.11111111,3,5.0,1,0,2.48,0.0889,0.25925925,0.14814815,0.037037037,0.8703704,63,0.025155367,0.008949337,0.008949337,18.77551,340.33,0,3,low_dest,mid_cand,los_le2,domestic,10,9,100356,105.0,0.5185185,-8.851852,0.0,31.075424,1.3151625,0.643302,0.074074075,0.32098764,3,3.5,1,0,2.3,0.3506,0.37037036,0.037037037,0.5555556,0.8703704,35,0.08214537,0.0743429,0.1156062,4.724138,343.19,0,1
37825,8969,115.0,0.36363637,-11.818184,-12.0,14.06353,,0.63110197,0.54545456,0.3030303,3,4.0,1,0,2.94,0.0229,0.27272728,0.27272728,0.36363637,0.45454547,17,0.02849892,0.017708262,0.013871472,16.714285,3.1,0,0,low_dest,low_cand,los_le2,domestic,2,2,13270,130.0,0.72727275,3.181816,3.0,17.7229,,0.6153597,0.90909094,0.15151516,3,4.5,1,0,4.47,0.0741,0.09090909,0.09090909,0.09090909,0.45454547,31,0.021958183,0.013644071,0.01631938,28.333334,4.86,0,0
37827,82721,105.0,0.16666667,-66.0,-33.0,16.044563,0.8555253,0.643302,0.083333336,0.5138889,3,3.0,0,0,1.1,,0.625,,0.8333333,0.6666667,57,0.07286723,0.021060785,0.014601549,19.146341,,0,0,high_dest,mid_cand,los_le2,domestic,5,5,36648,209.0,0.75,38.0,71.0,53.10356,1.1188868,0.561051,0.45833334,0.2638889,3,4.5,0,0,1.1,0.7059,0.625,0.041666668,0.083333336,0.6666667,28,0.05757671,0.031591177,0.07983934,12.111111,,0,0
37858,84276,140.0,0.5151515,0.030303955,0.0,-71.837204,0.6918698,0.80828327,0.121212125,0.16161616,4,4.5,1,0,3.4,0.0996,0.27272728,0.27272728,0.15151516,0.8333333,164,0.03783221,0.024908703,0.031630963,14.12782,789.03,0,0,mid_dest,high_cand,los_le2,domestic,2,1,79357,79.0,0.121212125,-60.969696,-61.0,-16.546211,0.676683,0.9128196,0.060606062,0.3939394,4,4.0,1,1,2.83,0.0641,0.57575756,0.33333334,0.54545456,0.8333333,132,0.0699966,0.060693137,0.030776074,9.777778,783.52,0,0
37869,68420,31.0,0.09375,-75.53125,-53.5,-34.95629,,0.86561704,0.75,0.8645833,3,3.5,0,1,3.04,0.0512,1.0,1.0,0.8125,0.140625,1938,0.046412323,0.025321284,0.02498697,11.945652,2063.47,1,0,mid_dest,high_cand,los_le2,domestic,14,17,70177,40.0,0.21875,-66.53125,-44.5,-69.87443,,1.0771301,0.0625,0.5,4,3.5,1,1,4.22,0.2547,0.3125,0.34375,0.8125,0.46875,1795,0.06265175,0.039908104,0.040305447,11.314359,2065.04,0,0
37877,77089,33.0,0.1875,-68.9375,-46.5,-42.649452,0.23610172,0.8507355,0.90625,0.78125,3,3.5,1,1,3.99,0.2896,0.75,0.09375,0.8125,0.140625,1866,0.08720435,0.05792842,0.054717023,8.993426,230.99,0,1,mid_dest,high_cand,los_3plus,domestic,2,2,70177,34.0,0.21875,-67.9375,-45.5,-75.87443,0.20522681,1.1250657,0.0625,0.5,4,3.5,1,1,4.22,0.2547,0.3125,0.34375,0.8125,0.46875,1795,0.06265175,0.039908104,0.040305447,11.314359,232.1,0,1
37878,112568,295.0,0.5625,-3.125,21.0,68.86081,,0.8786791,0.03125,0.17708333,5,4.5,1,0,4.75,0.1776,0.28125,0.25,0.21875,0.859375,397,0.019530326,0.008974914,0.009256735,26.049429,1840.99,0,4,low_dest,high_cand,los_le2,domestic,14,13,4256,179.0,0.0625,-119.125,-95.0,-18.794449,,0.77027404,0.375,0.41666666,4,4.5,1,0,4.62,0.0691,0.6875,0.84375,0.21875,0.359375,629,0.07031783,0.049821377,0.046444703,13.312749,1840.93,0,0
37894,848,218.99,0.7096774,15.730652,12.430008,-51.739487,,0.74162215,0.2580645,0.032258064,4,4.5,0,1,3.74,0.1684,0.032258064,0.032258064,0.032258064,0.7903226,300,0.09799833,0.07524936,0.08087358,6.8170733,,0,0,low_dest,high_cand,los_le2,domestic,2,2,50810,231.42,0.83870965,28.160645,24.86,-12.47522,,0.7341408,0.32258064,0.32258064,4,4.5,0,1,0.69,0.0935,0.9032258,0.4516129,0.032258064,0.7903226,481,0.12786585,0.087734416,0.11720076,6.093834,,0,0
37896,14868,60.0,0.1764706,-21.382355,-18.5,-11.170166,,0.72977185,0.11764706,0.28431374,3,4.0,1,1,2.3,0.0244,0.29411766,0.38235295,0.47058824,0.6617647,60,0.11488277,0.08702543,0.065069415,9.04,119.16,3,0,low_dest,high_cand,los_le2,domestic,2,2,74242,54.0,0.0882353,-27.382355,-24.5,-4.793892,,0.74862754,0.0882353,0.33333334,3,3.5,1,1,2.56,0.0779,0.1764706,0.029411765,0.7352941,0.6617647,54,0.09927916,0.09324153,0.13887972,9.148936,127.64,3,0
37908,26077,33.31,0.30769232,-9.362305,-7.8199997,0.9524002,,0.84855145,0.61538464,0.21794872,3,4.5,0,1,3.64,0.017,0.23076923,0.46153846,0.03846154,0.3653846,50,0.06674311,0.047903605,0.041207403,21.878048,,1,0,mid_dest,mid_cand,los_le2,domestic,5,4,86917,67.63,0.9230769,24.957691,26.499996,-26.494728,,0.9459105,0.34615386,0.1923077,4,4.0,1,1,3.0,0.1125,0.3846154,0.03846154,0.15384616,0.84615386,72,0.06215146,0.0571793,0.05749876,3.483871,,0,0
37916,79041,64.0,0.5263158,1.9473686,0.0,-42.02507,0.52146304,0.71866834,0.31578946,0.07017544,3,4.5,1,0,2.4,0.2225,0.10526316,0.15789473,0.05263158,0.7368421,71,0.042964842,0.028042458,0.038709983,15.701755,143.42,0,0,low_dest,low_cand,los_le2,domestic,3,2,38443,59.0,0.36842105,-3.0526314,-5.0,-18.64,0.63605976,0.732718,0.15789473,0.15789473,3,4.0,1,1,2.4,0.1679,0.10526316,0.5263158,0.31578946,0.7368421,82,0.047673654,0.043145433,0.0799373,10.887096,146.05,0,0
37938,28370,101.43,0.5294118,-13.579407,0.0,-23.25875,,0.648063,0.9411765,0.50980395,3,4.0,1,1,4.32,0.6388,0.3529412,0.29411766,0.5294118,0.23529412,24,0.043323133,0.015412747,0.014601549,20.5,450.32,0,0,high_dest,low_cand,los_le2,domestic,9,7,108510,90.75,0.23529412,-24.259407,-10.68,-38.586792,,0.8851384,0.1764706,0.43137255,4,4.0,0,1,4.29,0.6424,0.5882353,0.1764706,0.5294118,0.6764706,50,0.054243114,0.047903605,0.051097177,8.540541,450.18,0,0
37956,71662,199.52,0.28125,-46.895935,-35.179993,25.877579,0.9473512,0.7545869,0.40625,0.4375,4,4.5,0,1,4.42,0.2065,0.84375,0.875,0.15625,0.46875,491,0.04863618,0.03614643,0.036625795,11.612346,451.07,0,0,low_dest,high_cand,los_le2,domestic,6,7,34873,160.96,0.09375,-85.45593,-73.73999,30.996582,0.88794655,0.78626406,0.34375,0.375,4,4.0,0,1,4.51,0.4031,0.0625,0.15625,0.75,0.46875,450,0.06737385,0.05381727,0.050379556,10.665796,451.13,0,0
37975,79670,94.0,0.46875,-16.375,-9.5,-12.734993,0.80516714,0.6587793,0.53125,0.33333334,3,4.5,1,0,2.2,0.0565,0.5625,0.5,0.15625,0.453125,66,0.06603593,0.029503003,0.02717935,18.12963,233.08,0,0,low_dest,high_cand,los_3plus,domestic,11,14,113976,152.0,0.90625,41.625,48.5,-71.31125,0.6662307,0.7951594,0.1875,0.083333336,4,4.5,1,1,2.56,0.1447,0.0625,0.03125,0.15625,0.890625,80,0.09399499,0.0530208,0.059932355,4.85,234.71,0,0
37985,136302,101.79,0.22580644,-28.39161,-17.419998,-8.262665,,0.8634296,0.12903225,0.34408602,4,0.0,0,0,3.97,0.0999,0.06451613,0.06451613,0.9032258,0.6935484,15,0.029765537,0.018495297,0.015412747,22.153847,,1,0,mid_dest,high_cand,los_le2,international,11,5,108101,187.52,0.9032258,57.338394,68.310005,25.874252,,0.95434344,0.032258064,0.07526882,5,4.5,1,1,3.95,0.1062,0.16129032,0.032258064,0.032258064,1.0,40,0.14770642,0.09760412,0.15992211,6.290323,,-1,0
37986,134240,81.67,0.23529412,-26.244125,-16.64,-13.514122,0.7966711,0.6795237,0.5882353,0.3529412,3,4.0,1,0,1.39,,0.3529412,,0.23529412,0.4117647,17,0.092328705,0.060261454,0.027742945,9.2,,0,0,mid_dest,low_cand,los_le2,domestic,6,5,37916,86.21,0.3529412,-21.704124,-12.099998,-15.642357,0.6954376,0.89519125,0.05882353,0.47058824,4,3.5,1,0,0.0,0.0513,0.8235294,0.11764706,0.5294118,0.8235294,17,0.02849892,0.017708262,0.027742945,15.1,,0,0
37988,134283,89.0,0.09375,-51.40625,-34.5,-6.203186,,0.88892645,0.0625,0.41666666,4,4.0,1,0,1.1,0.0376,0.6875,0.21875,0.5,0.90625,47,0.09531752,0.08873102,0.015412747,16.166666,316.78,0,0,low_dest,high_cand,los_le2,domestic,3,3,81097,152.0,0.6875,11.59375,28.5,36.48825,,0.59636956,0.6875,0.125,3,4.5,1,1,2.56,0.2827,0.09375,0.03125,0.0625,0.484375,57,0.14183275,0.12450906,0.0709683,6.6938777,322.29,0,0
38063,120118,193.88,0.5483871,-34.927734,1.300003,-38.79103,,0.75867003,0.29032257,0.41935483,4,4.0,1,0,6.71,0.6687,0.83870965,0.16129032,0.22580644,0.7258065,29,0.03965168,0.014106582,0.012610429,21.7,107.24,0,0,high_dest,high_cand,los_3plus,domestic,10,5,9921,192.58,0.516129,-36.227737,0.0,-44.555862,,0.94954306,0.032258064,0.23655914,5,3.5,0,1,6.88,0.6659,0.12903225,0.19354838,0.5483871,0.9354839,116,0.043420885,0.02624855,0.05554041,20.514286,107.58,2,0
38066,6246,227.0,0.7407407,38.740738,76.0,26.460495,,0.736737,0.2962963,0.17283951,4,4.5,0,0,3.56,0.1025,0.18518518,0.18518518,0.22222222,0.7222222,20,0.026788983,0.016645767,0.01155956,6.3076925,5489.01,2,0,high_dest,mid_cand,los_le2,international,10,6,70069,100.0,0.11111111,-88.25926,-51.0,-59.474213,,0.86671627,0.074074075,0.13580246,4,4.5,0,0,3.58,0.078,0.074074075,0.44444445,0.22222222,0.7222222,19,0.068152025,0.03739364,0.05554041,11.230769,5488.76,2,0
38072,119123,99.0,0.2647059,-17.970589,-12.5,3.514328,,0.6514417,0.5588235,0.47058824,3,4.0,1,0,1.95,0.0205,0.5882353,0.7058824,0.5,0.36764705,74,0.032110088,0.008002772,0.0051375823,27.12069,84.21,0,0,low_dest,high_cand,los_le2,domestic,25,23,43405,114.0,0.5294118,-2.9705887,2.5,-33.900803,,0.8430047,0.0882353,0.18627451,4,4.0,0,0,2.4,0.328,0.029411765,0.029411765,0.5,0.86764705,99,0.18092597,0.14598674,0.22466809,5.5116277,83.64,0,0
38095,14878,335.52,0.5,-31.103241,-4.2400208,-96.95181,,0.6874438,0.39285713,0.1904762,4,4.5,0,0,5.78,0.3719,0.32142857,0.5,0.071428575,0.5714286,383,0.005664526,0.002015226,0.0016916429,21.806692,,0,0,low_dest,mid_cand,los_le2,international,18,18,1497,255.29,0.21428572,-111.33324,-84.47002,-13.473007,,0.7212003,0.21428572,0.41666666,4,4.0,1,0,5.71,0.4992,0.60714287,0.2857143,0.4642857,0.5714286,850,0.04811301,0.025945783,0.031076383,17.23696,,0,1
38097,138227,156.0,1.0,70.59375,76.5,-49.03244,,0.7911008,0.1875,0.25,4,4.5,1,0,1.61,0.2505,0.65625,0.0625,0.0625,0.921875,123,0.15254542,0.09040711,0.053226225,3.7303371,662.79,0,0,low_dest,high_cand,los_3plus,domestic,4,4,132452,69.0,0.3125,-16.40625,-10.5,-45.641953,,0.94150984,0.03125,0.34375,4,4.0,0,0,1.79,0.2538,0.59375,0.03125,0.40625,0.921875,118,0.14418547,0.14075871,0.17822623,4.8969073,662.26,0,1
38139,31814,106.0,0.47058824,-11.647057,-1.0,-12.048271,,0.64200944,0.23529412,0.19607843,3,4.0,1,1,1.1,0.0124,0.2647059,0.029411765,0.20588236,0.6911765,81,0.07513017,0.052543137,0.018785726,18.357143,729.3,0,0,mid_dest,high_cand,los_le2,international,2,3,139726,95.0,0.29411766,-22.647057,-12.0,-14.625,,0.657268,0.1764706,0.37254903,3,4.0,0,0,0.0,0.0044,0.7941176,0.20588236,0.20588236,0.6911765,32,0.10224918,0.077940136,0.09364084,18.736841,732.99,0,0
38213,79475,132.37,0.030303031,-110.78061,-104.75,-38.60698,,0.6131049,0.7878788,0.64646465,3,4.0,0,0,5.13,0.1871,0.6363636,0.6060606,0.5151515,0.13636364,431,0.028935898,0.021328174,0.022631902,24.136627,1640.18,1,0,low_dest,high_cand,los_le2,domestic,2,12,20274,170.46,0.24242425,-72.6906,-66.65999,6.4525757,,0.77755207,0.21212122,0.3838384,4,4.5,1,0,4.91,0.0535,0.8484849,0.8484849,0.09090909,0.54545456,335,0.0639437,0.03789668,0.034925863,20.689531,1640.04,0,0
38248,12571,129.0,0.61764705,-13.205887,12.0,15.488228,0.8867541,0.6163284,0.20588236,0.0882353,3,4.0,0,0,2.89,0.1036,0.11764706,0.14705883,0.05882353,0.7647059,175,0.04555829,0.043084335,0.07504262,10.622517,2282.35,0,0,low_dest,high_cand,los_le2,domestic,2,2,130154,125.0,0.5882353,-17.205887,8.0,11.852707,0.8943247,0.62031126,0.1764706,0.2254902,3,3.0,0,1,2.94,0.1315,0.029411765,0.029411765,0.5588235,0.7647059,207,0.12801455,0.12587464,0.19802305,10.988571,2282.63,0,0
38262,45412,189.94,0.16666667,-49.949997,-31.975006,1.2066193,,0.7616205,0.33333334,0.3888889,4,4.5,1,0,4.68,0.22,0.5,0.8333333,0.33333334,0.5,369,0.050976064,0.034667388,0.04275313,21.19853,341.14,-2,0,high_dest,low_cand,los_3plus,domestic,2,2,90665,189.94,0.16666667,-49.949997,-31.975006,-15.863205,,0.7616205,0.33333334,0.5555556,4,4.5,1,0,4.49,0.386,1.0,0.33333334,0.33333334,0.5,365,0.036302403,0.02489187,0.031387147,12.612676,340.79,1,0
38266,120509,146.0,0.46875,-11.0625,-6.5,-739.27954,,0.8015337,0.09375,0.30208334,4,4.0,0,1,3.89,0.2396,0.28125,0.28125,0.5625,0.8125,242,0.10051268,0.061883412,0.066720754,9.814208,824.7,0,0,low_dest,high_cand,los_3plus,international,2,4,54077,191.0,0.8125,33.9375,38.5,-693.9261,,0.76081854,0.25,0.13541667,4,4.5,1,1,3.89,0.2804,0.28125,0.25,0.0625,0.8125,259,0.11882162,0.08592487,0.09989403,5.985646,824.51,0,0
38305,50408,79.0,0.42424244,-10.42424,-2.0,12.326607,0.9699098,0.6846147,0.121212125,0.37373737,3,3.5,0,1,2.77,0.0624,0.6060606,0.57575756,0.42424244,0.8181818,215,0.115671225,0.101356275,0.13260375,9.820652,1352.19,0,0,low_dest,high_cand,los_le2,domestic,2,2,22160,111.0,0.8484849,21.57576,30.0,-9.617615,0.8954132,0.84772724,0.030303031,0.05050505,4,4.0,0,1,3.4,0.0861,0.030303031,0.5151515,0.09090909,0.9848485,201,0.10536558,0.06853805,0.087929994,6.9411764,1353.86,0,0
38323,14266,130.06,0.28,-58.943604,-60.240005,-0.44667053,,0.6153019,0.72,0.7866667,3,4.0,1,0,0.0,0.1088,1.0,0.08,0.72,0.3,30,0.022324152,0.013871472,0.01981639,11.842105,1.13,1,0,low_dest,mid_cand,los_le2,domestic,2,2,105621,109.02,0.16,-79.983604,-81.28001,8.729385,,0.42547196,0.92,0.84,2,3.5,1,0,1.1,0.4662,0.8,0.04,0.84,0.12,33,0.037134115,0.029083941,0.01981639,16.09091,0.16,0,0
38326,128615,143.0,0.0625,-81.0625,-69.0,-132.32648,,0.8048592,0.28125,0.375,4,4.5,1,0,5.34,0.0489,0.8125,0.8125,0.0625,0.4375,645,0.059762146,0.036788575,0.032406405,16.024952,219.93,0,0,mid_dest,high_cand,los_le2,domestic,2,2,60084,143.0,0.0625,-81.0625,-69.0,-170.82233,,0.8048592,0.28125,0.26041666,4,4.5,1,0,5.76,0.1825,0.46875,0.09375,0.0625,0.4375,556,0.06030623,0.040669434,0.06371429,16.701006,220.77,0,0
38352,9502,134.0,0.8484849,34.242424,35.0,10.471153,,0.6115865,0.5151515,0.13131313,3,4.5,0,1,2.56,0.0835,0.27272728,0.27272728,0.060606062,0.6818182,35,0.097529985,0.08972751,0.12652385,5.4666667,1884.5,0,0,low_dest,high_cand,los_le2,domestic,7,10,128027,69.0,0.15151516,-30.757576,-30.0,-50.906883,,0.7061324,0.060606062,0.17171717,3,4.0,0,0,2.83,0.1487,0.15151516,0.09090909,0.3030303,0.6818182,61,0.10263131,0.0860691,0.14249693,6.285714,1884.36,0,0
38354,21198,239.0,0.23529412,-76.82352,-40.0,-153.13934,,0.7298419,0.23529412,0.11764706,4,4.5,1,0,3.69,0.0324,0.23529412,0.23529412,0.05882353,0.5294118,651,0.09888318,0.07904888,0.09092421,12.080321,95.77,0,0,low_dest,low_cand,los_3plus,domestic,3,3,64949,239.0,0.23529412,-76.82352,-40.0,-346.05786,,0.7298419,0.23529412,0.078431375,4,4.5,1,0,4.08,0.056,0.11764706,0.11764706,0.05882353,0.5294118,621,0.1126566,0.07808339,0.0742581,10.732366,95.24,-1,0
38375,12110,139.3,0.33333334,-27.41809,-20.59999,22.73478,,0.6068228,0.2857143,0.33333334,3,4.0,1,0,1.79,0.0791,0.3809524,0.2857143,0.33333334,0.61904764,113,0.02335279,0.012813205,0.015028582,16.91358,76.84,0,0,high_dest,low_cand,los_le2,international,7,6,125881,184.42,0.71428573,17.701904,24.520004,49.67273,,0.76589864,0.04761905,0.26984128,4,3.5,1,1,2.3,0.1033,0.04761905,0.1904762,0.71428573,0.9047619,110,0.13813892,0.07023063,0.08462127,4.113924,73.96,0,0
38408,99062,174.55,0.93939394,57.021523,59.710007,36.826294,,0.7740052,0.21212122,0.16161616,4,4.0,1,0,2.94,0.1032,0.121212125,0.18181819,0.33333334,0.8939394,299,0.10133571,0.07851759,0.1179189,9.151639,,0,0,low_dest,high_cand,los_le2,international,5,5,116747,79.62,0.15151516,-37.908478,-35.219994,-6.289688,,0.68341076,0.33333334,0.4949495,3,3.5,1,0,1.95,0.0712,0.54545456,0.33333334,0.6666667,0.46969697,293,0.08773823,0.07997613,0.10367789,9.346614,,0,0
38429,16158,183.41,0.36363637,-21.874527,-41.72,28.139282,0.96244735,0.5750253,0.27272728,0.21212122,3,3.5,0,0,2.56,0.1482,0.09090909,0.8181818,0.36363637,0.72727275,84,0.06438113,0.059932355,0.01206215,5.7118645,2042.13,1,0,high_dest,low_cand,los_le2,domestic,4,4,69327,159.15,0.27272728,-46.134537,-65.98001,-6.4722443,0.7556683,0.59100366,0.18181819,0.3030303,3,3.5,1,0,2.4,0.4138,0.36363637,0.18181819,0.36363637,0.72727275,107,0.0827697,0.05716999,0.10572353,17.0,2042.06,0,0
38451,37788,300.0,0.93939394,98.696976,121.0,-59.812073,,0.7008801,0.4848485,0.16161616,4,4.5,1,0,4.72,0.6727,0.36363637,0.030303031,0.030303031,0.74242425,730,0.049130853,0.022147749,0.037164997,7.65762,2397.44,3,0,mid_dest,high_cand,los_le2,domestic,4,3,92698,159.0,0.36363637,-42.303024,-20.0,-19.280502,,0.7881503,0.121212125,0.34343433,4,4.0,0,1,4.63,0.5921,0.6363636,0.21212122,0.3030303,0.74242425,704,0.086293526,0.05562982,0.040910307,17.048056,2397.4,0,0
38452,6565,299.0,0.9310345,98.896545,119.0,-225.41644,,0.87661123,0.7241379,0.057471264,5,4.5,1,0,3.78,0.0282,0.03448276,0.41379312,0.10344828,0.62068963,173,0.046007138,0.028730484,0.035350658,14.15,,0,0,mid_dest,mid_cand,los_3plus,international,25,27,92238,152.0,0.27586207,-48.103455,-28.0,-142.82065,,0.7951594,0.9310345,0.35632184,4,4.5,1,1,3.5,0.0582,0.13793103,0.03448276,0.10344828,0.12068965,138,0.079401486,0.034716003,0.025026698,14.619565,,3,0
38508,111520,79.0,0.2647059,-36.79412,-35.0,-39.869484,,0.6846147,0.20588236,0.38235295,3,4.5,1,1,1.95,0.0344,0.88235295,0.7352941,0.05882353,0.5882353,271,0.044317108,0.03266541,0.03851184,13.540909,2493.32,0,0,low_dest,high_cand,los_le2,domestic,2,1,63470,119.0,0.5588235,3.2058792,5.0,-0.434906,,0.83551055,0.029411765,0.13725491,4,4.0,1,0,3.26,0.235,0.0882353,0.0882353,0.29411766,0.9264706,343,0.09206287,0.07461739,0.111447744,9.394366,2497.24,0,0
38544,7566,113.73,0.85294116,25.877945,39.515007,-56.519478,0.44656393,0.84342253,0.7058824,0.11764706,4,4.5,0,1,5.09,0.1842,0.11764706,0.23529412,0.05882353,0.5735294,58,0.04931192,0.04354873,0.05554706,6.6666665,3437.37,0,0,low_dest,high_cand,los_le2,international,6,3,73288,82.89,0.6764706,-4.962059,8.675003,-48.455185,0.49535263,0.90303516,0.5294118,0.28431374,4,4.5,0,1,5.04,0.15,0.61764705,0.47058824,0.05882353,0.5735294,56,0.09697034,0.06781731,0.058395628,5.733333,3436.7,0,0
38572,26549,68.38,0.2631579,-36.564735,-18.940002,-161.1936,,0.9434855,0.05263158,,4,,1,0,3.85,,0.57894737,,,0.8684211,0,0.044648305,0.027742945,0.027742945,20.0,,0,0,high_dest,low_cand,los_3plus,international,7,6,98257,87.32,0.5263158,-17.624733,0.0,-22.789879,,0.89266455,0.10526316,0.45614034,4,4.0,1,1,2.08,0.3897,0.94736844,0.05263158,0.31578946,0.8684211,85,0.0638213,0.0420199,0.021340726,5.381579,,0,0
